10;26683
10;25209
10;27407
10;24603
10;25536
10;27092
10;24592
10;28187
10;27697
10;25543
20;26937
20;26782
20;27287
20;28969
20;28133
20;27285
20;26443
20;27459
20;27976
20;26118
50;30979
50;30638
50;29779
50;30440
50;29870
50;31321
50;30408
50;29733
50;29521
50;29713
100;33794
100;33911
100;34721
100;34754
100;33983
100;33489
100;33647
100;34676
100;35744
100;34362
200;41269
200;41404
200;40883
200;40637
200;41886
200;40136
200;40948
200;41706
200;40118
200;41628
500;42210
500;41381
500;39615
500;41905
500;40983
500;42155
500;41479
500;42056
500;41358
500;41553
